-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 6.89655e-06 6.72193e-06
-2.725 0 0
-2.675 3.44828e-06 3.36096e-06
-2.625 6.89655e-06 4.62635e-06
-2.575 2.06897e-05 1.10129e-05
-2.525 4.82759e-05 1.20443e-05
-2.475 0.000110345 2.68877e-05
-2.425 0.000213793 4.07714e-05
-2.375 0.0003 3.87912e-05
-2.325 0.000593103 5.52586e-05
-2.275 0.0011069 9.07722e-05
-2.225 0.00155517 0.000105776
-2.175 0.00286897 0.000167829
-2.125 0.00457931 0.000199845
-2.075 0.00712759 0.000227182
-2.025 0.0112207 0.000262663
-1.975 0.0163207 0.000388058
-1.925 0.0238517 0.000474142
-1.875 0.0334172 0.000478366
-1.825 0.0454621 0.000716339
-1.775 0.0610172 0.000806113
-1.725 0.0778172 0.000832647
-1.675 0.0986241 0.000832806
-1.625 0.122766 0.00122062
-1.575 0.14919 0.00146944
-1.525 0.177676 0.00106378
-1.475 0.208828 0.00170631
-1.425 0.237493 0.00166462
-1.375 0.268159 0.00147361
-1.325 0.29839 0.00187314
-1.275 0.3233 0.00222812
-1.225 0.3466 0.00214766
-1.175 0.364448 0.00235481
-1.125 0.380531 0.00232614
-1.075 0.392079 0.00228671
-1.025 0.398828 0.00242747
-0.975 0.400028 0.00198061
-0.925 0.399714 0.00212364
-0.875 0.394852 0.00240693
-0.825 0.383286 0.002108
-0.775 0.371393 0.00222059
-0.725 0.358924 0.00265091
-0.675 0.342693 0.0018884
-0.625 0.328376 0.00204266
-0.575 0.313497 0.00209252
-0.525 0.299221 0.00175415
-0.475 0.28361 0.00179646
-0.425 0.269472 0.00156403
-0.375 0.258162 0.00175349
-0.325 0.247955 0.00150537
-0.275 0.2387 0.00146672
-0.225 0.229469 0.00136811
-0.175 0.221479 0.00129863
-0.125 0.217748 0.00125565
-0.075 0.215059 0.00126829
-0.025 0.211683 0.00108073
0.025 0.212993 0.00154708
0.075 0.213462 0.0011927
0.125 0.216155 0.00118191
0.175 0.221862 0.00102141
0.225 0.22749 0.00131759
0.275 0.235355 0.00123178
0.325 0.245055 0.00164403
0.375 0.256507 0.001617
0.425 0.268693 0.00169052
0.475 0.280241 0.00156242
0.525 0.296859 0.00141183
0.575 0.311959 0.0014448
0.625 0.327276 0.00232202
0.675 0.342952 0.0016965
0.725 0.353521 0.00186636
0.775 0.369603 0.00213417
0.825 0.380134 0.00259887
0.875 0.389948 0.00206627
0.925 0.392793 0.00213008
0.975 0.395662 0.00222097
1.025 0.395441 0.00212805
1.075 0.388897 0.0022465
1.125 0.377531 0.0027098
1.175 0.36161 0.00280197
1.225 0.344903 0.0024946
1.275 0.320597 0.00216685
1.325 0.295755 0.00227988
1.375 0.266293 0.00251096
1.425 0.2361 0.00195698
1.475 0.207862 0.00170219
1.525 0.176748 0.00149791
1.575 0.149438 0.00178338
1.625 0.121921 0.00135621
1.675 0.0969586 0.00128631
1.725 0.0770103 0.00101099
1.775 0.0585724 0.000752042
1.825 0.0440828 0.000747021
1.875 0.0332069 0.000582187
1.925 0.0231793 0.000404755
1.975 0.0163 0.000379632
2.025 0.0108586 0.000213764
2.075 0.00698621 0.000203542
2.125 0.00446552 0.000145799
2.175 0.00284138 0.000138413
2.225 0.00181034 9.99257e-05
2.275 0.000924138 7.12384e-05
2.325 0.000606897 7.22659e-05
2.375 0.000348276 4.53484e-05
2.425 0.00017931 3.13774e-05
2.475 9.65517e-05 2.50564e-05
2.525 4.13793e-05 1.32658e-05
2.575 2.06897e-05 8.58614e-06
2.625 3.44828e-06 3.36096e-06
2.675 6.89655e-06 4.62635e-06
2.725 3.44828e-06 3.36096e-06
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
